Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 50, nFeatures = 150

feature |          frame
     25 | (1748.0,1402.0)=32700 (1748.0,1401.9)=    0 (1748.0,1401.9)=    0 (1748.0,1401.9)=    0 (1748.0,1401.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     26 | (1747.0,1492.0)=32672 (1747.0,1492.0)=    0 (1747.1,1492.0)=    0 (1747.1,1491.9)=    0 (1747.1,1492.0)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     27 | (2793.0,2087.0)=32206 (2793.0,2087.0)=    0 (2793.0,2086.9)=    0 (2793.0,2086.9)=    0 (2793.1,2086.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     28 | (1360.0,1156.0)=31721 (1360.0,1156.0)=    0 (1360.1,1155.9)=    0 (1360.1,1155.9)=    0 (1360.1,1155.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     29 | (2462.0,1734.0)=31384 (2462.0,1734.0)=    0 (2462.0,1734.0)=    0 (2462.0,1734.0)=    0 (2462.0,1733.9)=    0 (2461.9,1734.0)=    0 (2461.9,1734.0)=    0 (2461.8,1734.0)=    0 (2461.8,1734.0)=    0 (2461.8,1734.0)=    0 (2461.8,1734.0)=    0 (2461.8,1733.9)=    0 (2461.8,1733.9)=    0 (2461.8,1733.9)=    0 (2461.8,1733.9)=    0 (2461.8,1733.9)=    0 (2461.7,1733.9)=    0 (2461.8,1733.8)=    0 (2461.8,1733.8)=    0 (2461.8,1733.7)=    0 (2461.8,1733.6)=    0 (2461.8,1733.6)=    0 (2461.8,1733.6)=    0 (2461.8,1733.6)=    0 (2461.8,1733.6)=    0 (2461.8,1733.6)=    0 (2461.8,1733.5)=    0 (2461.8,1733.6)=    0 (2461.8,1733.6)=    0 (2461.8,1733.6)=    0 (2461.8,1733.6)=    0 (2461.8,1733.6)=    0 (2461.9,1733.7)=    0 (2461.9,1733.6)=    0 (2461.9,1733.7)=    0 (2462.0,1733.7)=    0 (2462.0,1733.7)=    0 (2462.0,1733.7)=    0 (2462.0,1733.8)=    0 (2462.0,1733.7)=    0 (2462.0,1733.7)=    0 (2462.0,1733.7)=    0 (2462.0,1733.7)=    0 (2462.0,1733.7)=    0 (2462.0,1733.7)=    0 (2462.0,1733.7)=    0 (2462.0,1733.7)=    0 (2462.0,1733.7)=    0 (2462.0,1733.8)=    0 (2462.0,1733.8)=    0 
     30 | (2182.0,1713.0)=30943 (2182.0,1712.9)=    0 (2182.0,1712.9)=    0 (2182.0,1712.9)=    0 (2182.0,1712.9)=    0 (2182.0,1712.9)=    0 (2182.1,1712.9)=    0 (2182.0,1712.9)=    0 (2182.0,1712.9)=    0 (2182.0,1712.9)=    0 (2182.1,1712.9)=    0 (2182.0,1712.8)=    0 (2182.0,1712.8)=    0 (2182.0,1712.8)=    0 (2182.0,1712.8)=    0 (2182.0,1712.8)=    0 (2182.1,1712.8)=    0 (2182.1,1712.8)=    0 (2182.1,1712.7)=    0 (2182.1,1712.5)=    0 (2182.1,1712.5)=    0 (2182.1,1712.6)=    0 (2182.1,1712.6)=    0 (2182.1,1712.5)=    0 (2182.1,1712.5)=    0 (2182.1,1712.5)=    0 (2182.1,1712.5)=    0 (2182.0,1712.5)=    0 (2182.1,1712.5)=    0 (2182.1,1712.6)=    0 (2182.0,1712.6)=    0 (2182.0,1712.6)=    0 (2182.0,1712.6)=    0 (2182.1,1712.6)=    0 (2182.1,1712.6)=    0 (2182.1,1712.5)=    0 (2182.2,1712.6)=    0 (2182.2,1712.6)=    0 (2182.3,1712.6)=    0 (2182.3,1712.6)=    0 (2182.2,1712.7)=    0 (2182.3,1712.7)=    0 (2182.3,1712.6)=    0 (2182.2,1712.6)=    0 (2182.2,1712.6)=    0 (2182.1,1712.6)=    0 (2182.1,1712.6)=    0 (2182.1,1712.7)=    0 (2182.1,1712.7)=    0 (2182.1,1712.7)=    0 
     31 | (2451.0,1739.0)=29180 (2451.0,1739.0)=    0 (2451.1,1739.0)=    0 (2451.1,1738.9)=    0 (2451.1,1738.9)=    0 (2450.9,1739.0)=    0 (2450.9,1739.0)=    0 (2450.9,1739.0)=    0 (2450.9,1739.0)=    0 (2450.8,1739.0)=    0 (2450.8,1739.0)=    0 (2450.8,1739.0)=    0 (2450.8,1739.0)=    0 (2450.8,1739.0)=    0 (2450.8,1739.0)=    0 (2450.8,1738.9)=    0 (2450.8,1738.9)=    0 (2450.8,1738.8)=    0 (2450.8,1738.8)=    0 (2450.8,1738.7)=    0 (2450.8,1738.6)=    0 (2450.8,1738.6)=    0 (2450.8,1738.6)=    0 (2450.8,1738.6)=    0 (2450.8,1738.6)=    0 (2450.8,1738.5)=    0 (2450.8,1738.5)=    0 (2450.8,1738.6)=    0 (2450.8,1738.6)=    0 (2450.8,1738.6)=    0 (2450.8,1738.7)=    0 (2450.8,1738.7)=    0 (2450.9,1738.7)=    0 (2450.9,1738.6)=    0 (2450.9,1738.6)=    0 (2451.0,1738.7)=    0 (2451.0,1738.7)=    0 (2451.1,1738.7)=    0 (2451.1,1738.7)=    0 (2451.1,1738.7)=    0 (2451.1,1738.7)=    0 (2451.1,1738.7)=    0 (2451.2,1738.7)=    0 (2451.2,1738.7)=    0 (2451.2,1738.7)=    0 (2451.2,1738.7)=    0 (2451.1,1738.7)=    0 (2451.1,1738.7)=    0 (2451.1,1738.8)=    0 (2451.1,1738.8)=    0 
     32 | (2432.0,2056.0)=29177 (2432.0,2055.9)=    0 (2432.0,2055.9)=    0 (2432.1,2055.8)=    0 (2432.1,2055.8)=    0 (2432.0,2055.9)=    0 (2432.0,2055.9)=    0 (2431.9,2055.9)=    0 (2431.9,2055.9)=    0 (2431.9,2055.9)=    0 (2431.9,2055.9)=    0 (2431.9,2055.9)=    0 (2431.9,2055.9)=    0 (2431.9,2055.9)=    0 (2432.0,2055.9)=    0 (2431.9,2055.9)=    0 (2432.0,2055.8)=    0 (2432.0,2055.8)=    0 (2432.0,2055.8)=    0 (2432.0,2055.7)=    0 (2432.0,2055.6)=    0 (2431.9,2055.6)=    0 (2431.9,2055.6)=    0 (2431.9,2055.6)=    0 (2431.9,2055.6)=    0 (2431.9,2055.6)=    0 (2432.0,2055.6)=    0 (2431.9,2055.6)=    0 (2432.0,2055.6)=    0 (2432.0,2055.8)=    0 (2432.0,2055.8)=    0 (2431.9,2055.7)=    0 (2432.0,2055.7)=    0 (2432.0,2055.7)=    0 (2432.0,2055.7)=    0 (2432.1,2055.8)=    0 (2432.1,2055.8)=    0 (2432.1,2055.8)=    0 (2432.2,2055.8)=    0 (2432.1,2055.8)=    0 (2432.2,2055.8)=    0 (2432.2,2055.8)=    0 (2432.2,2055.8)=    0 (2432.1,2055.9)=    0 (2432.1,2055.9)=    0 (2432.1,2055.9)=    0 (2432.1,2055.8)=    0 (2432.0,2055.9)=    0 (2432.0,2055.9)=    0 (2432.0,2055.9)=    0 
     33 | (1253.0,776.0)=29122 (1253.1,775.9)=    0 (1253.2,775.9)=    0 (1253.2,775.9)=    0 (1253.2,775.9)=    0 (1253.2,775.6)=    0 (1253.2,775.6)=    0 (1253.2,775.6)=    0 (1253.2,775.6)=    0 (1253.2,775.6)=    0 (1253.2,775.6)=    0 (1253.1,775.6)=    0 (1253.1,775.6)=    0 (1253.1,775.6)=    0 (1253.2,775.6)=    0 (1253.1,775.5)=    0 (1253.1,775.5)=    0 (1253.1,775.5)=    0 (1253.1,775.5)=    0 (1253.1,775.4)=    0 (1253.1,775.1)=    0 (1253.2,775.1)=    0 (1253.2,775.1)=    0 (1253.2,775.1)=    0 (1253.3,775.1)=    0 (1253.3,775.1)=    0 (1253.3,775.1)=    0 (1253.2,775.1)=    0 (1253.3,775.1)=    0 (1253.3,775.0)=    0 (1253.3,775.0)=    0 (1253.3,775.0)=    0 (1253.3,775.0)=    0 (1253.3,775.0)=    0 (1253.4,774.9)=    0 (1253.4,775.0)=    0 (1253.4,775.0)=    0 (1253.4,775.0)=    0 (1253.5,775.0)=    0 (1253.5,775.0)=    0 (1253.5,775.0)=    0 (1253.5,775.1)=    0 (1253.5,775.1)=    0 (1253.5,775.1)=    0 (1253.5,775.1)=    0 (1253.5,775.0)=    0 (1253.4,775.0)=    0 (1253.4,775.0)=    0 (1253.4,775.0)=    0 (1253.4,775.0)=    0 
     34 | (2006.0,2042.0)=27902 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     35 | (2448.0,2074.0)=27663 (2448.0,2074.0)=    0 (2448.0,2073.9)=    0 (2448.0,2073.9)=    0 (2448.0,2073.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     36 | (1377.0,1222.0)=27633 (1377.0,1221.9)=    0 (1377.0,1221.8)=    0 (1377.0,1221.8)=    0 (1377.0,1221.8)=    0 (1376.9,1222.0)=    0 (1376.9,1222.0)=    0 (1376.8,1222.0)=    0 (1376.8,1222.0)=    0 (1376.8,1221.9)=    0 (1376.8,1222.0)=    0 (1376.8,1221.9)=    0 (1376.8,1221.9)=    0 (1376.8,1221.9)=    0 (1376.8,1221.9)=    0 (1376.8,1221.9)=    0 (1376.8,1221.9)=    0 (1376.8,1221.9)=    0 (1376.9,1221.8)=    0 (1376.8,1221.7)=    0 (1376.8,1221.6)=    0 (1376.8,1221.6)=    0 (1376.8,1221.6)=    0 (1376.8,1221.6)=    0 (1376.8,1221.5)=    0 (1376.8,1221.5)=    0 (1376.8,1221.5)=    0 (1376.8,1221.5)=    0 (1376.8,1221.5)=    0 (1376.8,1221.6)=    0 (1376.7,1221.6)=    0 (1376.7,1221.5)=    0 (1376.7,1221.4)=    0 (1376.7,1221.4)=    0 (1376.7,1221.4)=    0 (1376.8,1221.4)=    0 (1376.8,1221.4)=    0 (1376.8,1221.4)=    0 (1376.8,1221.5)=    0 (1376.8,1221.5)=    0 (1376.8,1221.5)=    0 (1376.8,1221.4)=    0 (1376.7,1221.4)=    0 (1376.8,1221.4)=    0 (1376.7,1221.4)=    0 (1376.6,1221.5)=    0 (1376.5,1221.4)=    0 (1376.6,1221.4)=    0 (1376.4,1221.5)=    0 (1376.4,1221.4)=    0 
     37 | (1340.0,1175.0)=27603 (1340.2,1174.9)=    0 (1340.3,1174.9)=    0 (1340.2,1174.9)=    0 (1340.3,1174.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     38 | (2119.0,1870.0)=27332 (2119.0,1870.0)=    0 (2119.0,1870.0)=    0 (2119.0,1870.0)=    0 (2119.0,1870.0)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
     39 | (2654.0,2114.0)=27201 (2654.0,2114.0)=    0 (2654.0,2114.0)=    0 (2654.0,2113.9)=    0 (2654.0,2114.0)=    0 (2654.1,2113.9)=    0 (2654.1,2113.9)=    0 (2654.1,2113.9)=    0 (2654.1,2113.9)=    0 (2654.0,2113.9)=    0 (2654.0,2113.9)=    0 (2654.0,2113.9)=    0 (2654.0,2113.9)=    0 (2654.0,2114.0)=    0 (2654.1,2114.0)=    0 (2654.2,2113.9)=    0 (2654.2,2113.9)=    0 (2654.2,2113.8)=    0 (2654.2,2113.8)=    0 (2654.2,2113.8)=    0 (2654.2,2113.7)=    0 (2654.2,2113.6)=    0 (2654.2,2113.7)=    0 (2654.2,2113.7)=    0 (2654.2,2113.7)=    0 (2654.2,2113.6)=    0 (2654.2,2113.6)=    0 (2654.2,2113.7)=    0 (2654.2,2113.7)=    0 (2654.2,2113.8)=    0 (2654.1,2113.9)=    0 (2654.2,2113.7)=    0 (2654.2,2113.7)=    0 (2654.3,2113.7)=    0 (2654.2,2113.8)=    0 (2654.4,2113.8)=    0 (2654.4,2113.9)=    0 (2654.4,2113.9)=    0 (2654.4,2113.9)=    0 (2654.4,2114.0)=    0 (2654.4,2114.0)=    0 (2654.3,2114.0)=    0 (2654.3,2114.0)=    0 (2654.4,2114.0)=    0 (2654.4,2114.0)=    0 (2654.4,2114.0)=    0 (2654.2,2114.0)=    0 (2654.2,2114.1)=    0 (2654.2,2114.1)=    0 (2654.3,2114.1)=    0 
     40 | (242.0,1722.0)=26701 (242.0,1721.9)=    0 (242.0,1721.9)=    0 (242.0,1721.9)=    0 (242.0,1721.9)=    0 (242.0,1721.9)=    0 (242.0,1721.9)=    0 (241.9,1721.9)=    0 (241.9,1721.9)=    0 (241.9,1721.9)=    0 (241.9,1721.9)=    0 (241.9,1721.8)=    0 (241.9,1721.8)=    0 (241.9,1721.7)=    0 (241.9,1722.0)=    0 (241.9,1722.0)=    0 (241.9,1722.0)=    0 (241.9,1722.0)=    0 (241.9,1721.9)=    0 (241.9,1721.7)=    0 (241.9,1721.7)=    0 (241.9,1721.7)=    0 (241.9,1721.7)=    0 (241.9,1721.7)=    0 (241.9,1721.7)=    0 (241.9,1721.7)=    0 (241.9,1721.7)=    0 (241.8,1721.7)=    0 (241.7,1721.7)=    0 (241.6,1721.7)=    0 (241.6,1721.7)=    0 (241.6,1721.7)=    0 (241.5,1721.7)=    0 (241.5,1721.6)=    0 (241.5,1721.6)=    0 (241.5,1721.7)=    0 (241.5,1721.7)=    0 (241.6,1721.9)=    0 (241.6,1721.9)=    0 (241.6,1721.9)=    0 (241.5,1722.0)=    0 (241.5,1722.0)=    0 (241.5,1722.1)=    0 (241.4,1721.9)=    0 (241.3,1722.0)=    0 (241.3,1722.0)=    0 (241.1,1722.0)=    0 (241.0,1722.0)=    0 (240.9,1722.1)=    0 (240.8,1722.1)=    0 
     41 | (1263.0,1097.0)=25750 (1262.9,1096.9)=    0 (1262.9,1096.9)=    0 (1262.9,1096.8)=    0 (1262.9,1096.8)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
